sku_id,week,sku_id,base_demand,actual_demand,promotion_active,promotion_discount_pct,stockout_qty,service_level_pct,season,weather,competitor_promotion,product_name,category,supplier_id,unit_cost,selling_price,profit_margin,margin_pct,weight_lbs,volume_cuft,avg_lead_time_days,min_order_qty,is_promotional_item,value_density,avg_actual_leadtime,leadtime_std,avg_variance,max_weight_lbs,max_volume_cuft,cost_per_load,profit_per_unit,total_revenue,total_profit,promotion_lift,qty_on_hand,safety_stock,reorder_point,order_quantity,inventory_status,days_of_supply,daily_usage,projected_on_hand,buffer_ratio,risk_level,shortage_qty,days_until_runout,urgency_score,truck_max_weight,truck_max_volume,truck_cost,max_order_qty,priority
SKU8725,52,SKU8725,62.2,71.5,False,0,0.0,95.1,Q4,Hot,False,Hardware Item 425,Hardware,SUP005,67.54,186.21,118.67,63.7,0.91,0.026,9.3,100,False,130.25,9.25,1.8485866837323932,1.55,75000,3800,2300,118.67,13314.015000000001,8484.905,14.951768488745977,113,23,105,124,Normal,12.7,8.9,31.0,1.35,HIGH,0,12.7,0.1442604665985049,75000,3800,2300,0,HIGH
SKU8726,52,SKU8726,28.8,21.9,False,0,8.4,95.2,Q4,Hot,False,Hardware Item 426,Hardware,SUP003,69.04,123.25,54.21,44.0,2.17,0.091,11.2,57,False,24.98,11.791666666666666,1.4687399258197384,1.2750000000000001,40000,2000,1500,54.209999999999994,2699.1749999999997,1187.1989999999998,-23.958333333333336,3,12,60,57,Critical,0.7,4.1,0.0,0.0,CRITICAL,57,0.7,1.0478523247410263,40000,2000,1500,171,CRITICAL
SKU8755,52,SKU8755,97.1,238.2,True,10,0.0,96.9,Q4,Normal,False,Hardware Item 455,Hardware,SUP003,30.31,48.5,18.19,37.5,2.56,0.176,13.1,233,True,7.09,14.35,2.408885068393109,2.1,40000,2000,1500,18.19,11552.699999999999,4332.858,145.31410916580847,17,51,250,194,Critical,1.2,13.9,0.0,0.0,CRITICAL,233,1.2,0.8600103428892637,40000,2000,1500,699,CRITICAL
SKU8777,52,SKU8777,112.0,99.9,False,0,9.3,98.0,Q4,Normal,False,Hardware Item 477,Hardware,SUP003,24.95,38.95,14.0,36.0,2.74,0.123,10.9,198,False,5.1,11.6,2.195035721390843,1.3833333333333335,40000,2000,1500,14.000000000000004,3891.1050000000005,1398.6000000000004,-10.803571428571423,46,59,244,224,Critical,2.9,16.0,0.0,0.0,CRITICAL,198,2.9,0.6047265678249256,40000,2000,1500,594,CRITICAL
SKU8785,52,SKU8785,79.7,80.3,False,0,0.0,98.4,Q4,Stormy,False,Hardware Item 485,Hardware,SUP001,74.18,143.24,69.06,48.2,2.64,0.026,5.7,10,False,26.16,5.658333333333334,0.7633161305458674,0.525,80000,4000,2500,69.06,11502.172,5545.518,0.7528230865746499,103,30,94,159,Normal,9.0,11.4,38.0,1.27,HIGH,0,9.0,0.18995690462806822,80000,4000,2500,0,HIGH
SKU8800,52,SKU8800,78.5,66.1,False,0,13.8,96.8,Q4,Normal,False,Hardware Item 500,Hardware,SUP005,55.24,120.23,64.99,54.1,2.49,0.124,11.8,159,True,26.07,11.458333333333334,1.970444496846211,1.575,75000,3800,2300,64.99000000000001,7947.2029999999995,4295.839,-15.796178343949052,6,37,165,157,Critical,0.5,11.2,0.0,0.0,CRITICAL,159,0.5,1.4214686493944504,75000,3800,2300,477,CRITICAL
SKU8818,52,SKU8818,62.5,47.9,False,0,14.7,95.4,Q4,Cold,True,Hardware Item 518,Hardware,SUP001,30.39,51.05,20.66,40.5,0.3,0.158,6.6,50,False,68.19,6.925,1.0419605646001284,0.7916666666666666,80000,4000,2500,20.659999999999997,2445.2949999999996,989.6139999999998,-23.360000000000003,31,20,81,125,Reorder,3.5,8.9,0.0,0.0,CRITICAL,50,3.5,0.4334386180929182,80000,4000,2500,150,CRITICAL
SKU8823,52,SKU8823,53.9,45.8,False,0,0.0,95.2,Q4,Cold,False,Hardware Item 523,Hardware,SUP004,77.96,213.38,135.42,63.5,0.4,0.164,6.2,10,False,340.04,6.7,0.9676588429625581,0.6833333333333332,65000,3200,2200,135.42000000000002,9772.804,6202.236000000001,-15.027829313543606,72,17,68,107,Normal,9.4,7.7,20.0,1.18,CRITICAL,0,9.4,0.14408524990133115,65000,3200,2200,0,HIGH
SKU8834,52,SKU8834,76.7,89.0,False,0,0.0,96.9,Q4,Hot,False,Hardware Item 534,Hardware,SUP002,58.05,114.85,56.79,49.5,1.48,0.184,7.1,100,False,38.42,7.366666666666667,1.4816043720074243,1.0666666666666667,60000,3000,2000,56.8,10221.65,5055.2,16.036505867014327,112,29,109,153,Normal,10.2,11.0,31.0,1.07,CRITICAL,0,10.2,0.17836193499322162,60000,3000,2000,0,HIGH
SKU8842,52,SKU8842,57.3,80.6,True,25,7.1,96.5,Q4,Normal,False,Hardware Item 542,Hardware,SUP002,56.74,116.15,59.42,51.2,2.78,0.101,5.1,43,True,21.4,5.3999999999999995,0.7236272269866323,0.6666666666666666,60000,3000,2000,59.410000000000004,9361.69,4788.446,40.663176265270494,19,18,62,114,Reorder,2.3,8.2,0.0,0.0,CRITICAL,43,2.3,0.5220831391952395,60000,3000,2000,129,CRITICAL
SKU8866,52,SKU8866,98.3,93.6,False,0,0.0,97.6,Q4,Cold,False,Hardware Item 566,Hardware,SUP004,12.84,26.51,13.67,51.6,2.34,0.022,7.0,10,True,5.85,7.433333333333334,1.2694546669791524,1.0833333333333333,65000,3200,2200,13.670000000000002,2481.336,1279.5120000000002,-4.781281790437442,158,40,144,196,Normal,11.3,14.0,54.0,1.35,HIGH,0,11.3,0.21001507260218777,65000,3200,2200,0,HIGH
SKU8867,52,SKU8867,60.2,54.4,False,0,0.0,95.7,Q4,Stormy,False,Hardware Item 567,Hardware,SUP005,30.3,59.72,29.41,49.3,1.22,0.104,10.1,50,True,24.13,11.041666666666666,1.4342931951651203,1.2750000000000001,75000,3800,2300,29.419999999999998,3248.768,1600.4479999999999,-9.63455149501662,132,25,119,120,Normal,15.3,8.6,37.0,1.48,HIGH,0,15.3,0.13419744513882004,75000,3800,2300,0,MEDIUM
SKU8868,52,SKU8868,35.9,42.7,False,0,0.0,97.5,Q4,Hot,True,Hardware Item 568,Hardware,SUP003,23.38,61.54,38.16,62.0,1.55,0.109,7.6,10,False,24.6,8.358333333333333,1.3048568945104733,1.0916666666666668,40000,2000,1500,38.16,2627.7580000000003,1629.432,18.941504178272982,59,15,57,71,Normal,11.5,5.1,16.0,1.07,CRITICAL,0,11.6,0.10364307728092109,40000,2000,1500,0,HIGH
SKU8873,52,SKU8873,99.3,94.3,False,0,0.0,97.8,Q4,Stormy,False,Hardware Item 573,Hardware,SUP004,48.38,100.98,52.61,52.1,0.76,0.073,5.7,50,False,69.03,5.883333333333333,0.9456439204279928,0.7166666666666667,65000,3200,2200,52.6,9522.414,4960.18,-5.035246727089627,131,36,119,198,Normal,9.2,14.2,47.0,1.31,HIGH,0,9.2,0.2218014517193343,65000,3200,2200,0,HIGH
SKU8878,52,SKU8878,68.3,49.5,False,0,10.2,98.6,Q4,Hot,False,Hardware Item 578,Hardware,SUP004,39.9,94.84,54.94,57.9,2.28,0.113,4.9,250,False,24.15,5.25,0.6543560331973861,0.5166666666666667,65000,3200,2200,54.940000000000005,4694.58,2719.53,-27.52562225475842,31,25,76,250,Reorder,3.2,9.8,0.0,0.0,CRITICAL,45,3.2,0.44905864471465334,65000,3200,2200,135,CRITICAL
SKU8881,52,SKU8881,111.1,120.6,False,0,0.0,98.7,Q4,Cold,False,Hardware Item 581,Hardware,SUP003,5.04,9.61,4.57,47.5,0.48,0.031,11.7,25,True,9.58,12.875,2.236525308272959,1.8583333333333334,40000,2000,1500,4.569999999999999,1158.966,551.1419999999999,8.550855085508546,285,67,271,222,Normal,18.0,15.9,80.0,1.19,CRITICAL,0,17.9,0.21528540608778393,40000,2000,1500,0,MEDIUM
SKU8883,52,SKU8883,61.0,60.2,False,0,11.3,96.6,Q4,Cold,False,Hardware Item 583,Hardware,SUP003,17.18,31.8,14.62,46.0,1.61,0.021,8.3,55,False,9.09,8.908333333333333,1.5588214273688452,1.2249999999999999,40000,2000,1500,14.620000000000001,1914.3600000000001,880.1240000000001,-1.3114754098360604,47,25,102,122,Reorder,5.4,8.7,0.0,0.0,CRITICAL,55,5.4,0.3572240775643215,40000,2000,1500,165,CRITICAL
SKU8887,52,SKU8887,32.0,24.6,False,0,6.5,98.0,Q4,Cold,False,Hardware Item 587,Hardware,SUP003,54.79,122.22,67.44,55.2,0.83,0.099,10.6,100,False,81.58,11.608333333333334,1.8077903807151046,1.4916666666666665,40000,2000,1500,67.43,3006.612,1658.7780000000002,-23.124999999999996,11,16,69,100,Critical,2.4,4.6,0.0,0.0,CRITICAL,58,2.4,0.5144701468827138,40000,2000,1500,174,CRITICAL
SKU8890,52,SKU8890,72.8,77.5,False,0,0.0,96.6,Q4,Cold,False,Hardware Item 590,Hardware,SUP003,55.13,141.93,86.8,61.2,0.77,0.017,13.9,50,True,113.29,14.658333333333333,2.659616627647791,2.1083333333333334,40000,2000,1500,86.80000000000001,10999.575,6727.000000000001,6.456043956043955,201,38,190,145,Normal,19.3,10.4,49.0,1.29,HIGH,0,19.3,0.14867233440222283,40000,2000,1500,0,MEDIUM
SKU8906,52,SKU8906,47.7,36.0,False,0,9.6,98.0,Q4,Cold,False,Hardware Item 606,Hardware,SUP001,15.77,36.0,20.23,56.2,1.44,0.129,3.8,35,True,14.05,4.008333333333334,0.680184912469775,0.575,80000,4000,2500,20.23,1296.0,728.28,-24.52830188679246,6,14,41,95,Critical,0.9,6.8,0.0,0.0,CRITICAL,35,0.9,0.8920915650977759,80000,4000,2500,105,CRITICAL
SKU8907,52,SKU8907,80.1,90.8,False,0,0.0,98.7,Q4,Cold,True,Hardware Item 607,Hardware,SUP005,77.02,192.3,115.28,59.9,2.13,0.058,10.5,250,False,54.07,11.866666666666667,1.5842023133731902,1.5833333333333333,75000,3800,2300,115.28000000000002,17460.84,10467.424,13.358302122347077,195,46,181,250,Normal,17.0,11.4,60.0,1.3,HIGH,0,17.1,0.16431565141070778,75000,3800,2300,0,MEDIUM
SKU8911,52,SKU8911,96.1,94.0,False,0,0.0,97.3,Q4,Stormy,False,Hardware Item 611,Hardware,SUP001,48.33,117.01,68.68,58.7,2.12,0.178,6.7,100,False,32.46,7.2,1.173185252363682,0.9833333333333334,80000,4000,2500,68.68,10998.94,6455.920000000001,-2.185223725286156,141,37,135,192,Normal,10.3,13.7,42.0,1.14,CRITICAL,0,10.3,0.2106010249021759,80000,4000,2500,0,HIGH
SKU8923,52,SKU8923,65.8,67.0,False,0,0.0,98.5,Q4,Hot,False,Hardware Item 623,Hardware,SUP001,74.16,182.4,108.24,59.3,1.85,0.125,4.3,100,False,58.36,4.441666666666666,0.4962739956796838,0.4083333333333334,80000,4000,2500,108.24000000000001,12220.800000000001,7252.080000000001,1.823708206686936,66,22,63,131,Normal,7.0,9.4,24.0,1.09,CRITICAL,0,7.0,0.18238978559383281,80000,4000,2500,0,HIGH
SKU8955,52,SKU8955,84.4,73.5,False,0,0.0,98.4,Q4,Normal,True,Hardware Item 655,Hardware,SUP004,37.53,73.64,36.1,49.0,0.87,0.156,4.7,250,False,41.27,5.1499999999999995,0.7657438451359806,0.6166666666666667,65000,3200,2200,36.11,5412.54,2654.085,-12.914691943127965,101,31,93,250,Normal,8.4,12.1,39.0,1.26,HIGH,0,8.3,0.20256811393973873,65000,3200,2200,0,HIGH
SKU8956,52,SKU8956,93.8,101.3,False,0,0.0,98.1,Q4,Normal,True,Hardware Item 656,Hardware,SUP003,61.79,114.05,52.25,45.8,1.82,0.149,7.3,100,False,28.73,7.766666666666667,1.1227671444275793,0.7666666666666666,40000,2000,1500,52.26,11553.265,5293.938,7.995735607675902,155,41,145,187,Normal,11.6,13.4,51.0,1.24,HIGH,0,11.6,0.20128220038378788,40000,2000,1500,0,HIGH
SKU8961,52,SKU8961,99.7,84.6,False,0,0.0,95.0,Q4,Hot,False,Hardware Item 661,Hardware,SUP003,58.05,92.07,34.02,37.0,2.2,0.04,9.4,50,False,15.49,9.966666666666667,1.4742229591663987,1.1666666666666667,40000,2000,1500,34.019999999999996,7789.1219999999985,2878.0919999999996,-15.145436308926785,182,39,180,199,Normal,12.8,14.2,40.0,1.03,CRITICAL,0,12.8,0.20719066188870153,40000,2000,1500,0,HIGH
SKU8966,52,SKU8966,40.8,34.5,False,0,5.0,97.1,Q4,Hot,True,Hardware Item 666,Hardware,SUP002,67.1,130.71,63.61,48.7,0.11,0.134,8.2,57,False,569.33,8.666666666666666,1.0377715051829557,0.9166666666666666,60000,3000,2000,63.610000000000014,4509.495,2194.5450000000005,-15.441176470588225,10,17,67,81,Critical,1.7,5.8,0.0,0.0,CRITICAL,57,1.7,0.6181442258008637,60000,3000,2000,171,CRITICAL
SKU8967,52,SKU8967,33.0,36.8,False,0,1.4,99.0,Q4,Hot,False,Hardware Item 667,Hardware,SUP004,14.09,23.93,9.84,41.1,2.72,0.012,4.9,23,True,3.62,5.208333333333333,0.7403418538797201,0.6416666666666667,65000,3200,2200,9.84,880.6239999999999,362.11199999999997,11.515151515151501,14,13,37,66,Reorder,3.0,4.7,0.0,0.0,CRITICAL,23,3.0,0.40880239429986476,65000,3200,2200,69,CRITICAL
SKU8970,52,SKU8970,28.4,23.0,False,0,7.5,96.8,Q4,Cold,False,Hardware Item 670,Hardware,SUP004,33.28,64.11,30.83,48.1,0.39,0.011,6.5,50,False,79.32,6.8999999999999995,0.878014288556337,0.6666666666666666,65000,3200,2200,30.83,1474.53,709.0899999999999,-19.01408450704225,17,10,37,56,Reorder,4.2,4.1,0.0,0.0,CRITICAL,20,4.1,0.3320054558733455,65000,3200,2200,60,CRITICAL
SKU8987,52,SKU8987,98.2,56.9,False,0,24.1,96.4,Q4,Normal,False,Hardware Item 687,Hardware,SUP003,74.54,201.69,127.16,63.0,3.0,0.123,7.2,126,True,42.39,7.708333333333333,1.2507876306430668,1.1083333333333334,40000,2000,1500,127.14999999999999,11476.161,7234.834999999999,-42.05702647657842,19,37,145,196,Critical,1.4,14.0,0.0,0.0,CRITICAL,126,1.4,0.7834311632427583,40000,2000,1500,378,CRITICAL
SKU8993,52,SKU8993,47.7,55.8,False,0,0.0,96.5,Q4,Cold,False,Hardware Item 693,Hardware,SUP003,19.22,43.91,24.69,56.2,0.68,0.124,11.3,25,False,36.05,12.174999999999999,1.9503496190077403,1.5750000000000002,40000,2000,1500,24.689999999999998,2450.178,1377.7019999999998,16.981132075471695,108,22,104,95,Normal,15.8,6.8,25.0,1.14,CRITICAL,0,15.9,0.11188498944711361,40000,2000,1500,0,MEDIUM
SKU8998,52,SKU8998,46.5,41.6,False,0,0.0,98.6,Q4,Cold,False,Hardware Item 698,Hardware,SUP003,61.81,119.97,58.17,48.5,0.23,0.083,8.8,25,False,255.62,9.708333333333334,1.5329462620797385,1.2083333333333333,40000,2000,1500,58.16,4990.752,2419.456,-10.537634408602148,98,24,88,93,Normal,14.8,6.6,34.0,1.42,HIGH,0,14.8,0.11219862358142291,40000,2000,1500,0,MEDIUM
SKU8999,52,SKU8999,89.1,87.1,False,0,0.0,96.9,Q4,Cold,False,Hardware Item 699,Hardware,SUP005,56.01,102.88,46.86,45.6,0.7,0.087,11.1,10,False,67.25,12.125,2.249090725361938,1.825,75000,3800,2300,46.87,8960.847999999998,4082.3769999999995,-2.244668911335579,207,43,197,178,Normal,16.3,12.7,53.0,1.23,HIGH,0,16.3,0.1809277977218883,75000,3800,2300,0,MEDIUM
SKU9024,52,SKU9024,111.5,131.0,False,0,0.0,97.2,Q4,Normal,False,Hardware Item 724,Hardware,SUP001,57.68,118.64,60.95,51.4,0.21,0.096,4.7,50,True,292.34,5.0249999999999995,0.4413306326018251,0.44166666666666665,80000,4000,2500,60.96,15541.84,7985.76,17.48878923766817,117,36,116,223,Normal,7.3,15.9,37.0,1.03,CRITICAL,0,7.4,0.2555945490178205,80000,4000,2500,0,HIGH
SKU9034,52,SKU9034,65.7,71.2,False,0,7.3,98.6,Q4,Cold,True,Hardware Item 734,Hardware,SUP003,61.33,106.81,45.48,42.6,0.97,0.083,7.3,58,False,46.93,7.733333333333333,0.8793937305515278,0.7166666666666667,40000,2000,1500,45.480000000000004,7604.872,3238.1760000000004,8.371385083713845,44,30,102,131,Reorder,4.7,9.4,0.0,0.0,CRITICAL,58,4.7,0.3877637941187023,40000,2000,1500,174,CRITICAL
SKU9035,52,SKU9035,87.2,60.4,False,0,24.8,95.7,Q4,Cold,False,Hardware Item 735,Hardware,SUP002,9.33,16.43,7.1,43.2,2.18,0.036,9.7,94,False,3.25,10.541666666666666,1.4067747337492067,1.2916666666666667,60000,3000,2000,7.1,992.372,428.84,-30.733944954128447,73,36,167,174,Reorder,5.9,12.5,0.0,0.0,CRITICAL,94,5.8,0.4021180758794094,60000,3000,2000,282,CRITICAL
SKU9043,52,SKU9043,89.3,139.5,True,15,2.3,97.2,Q4,Hot,False,Hardware Item 743,Hardware,SUP005,34.93,90.99,56.06,61.6,1.81,0.114,7.5,130,True,30.91,7.5,1.0126472956832238,0.7999999999999999,75000,3800,2300,56.059999999999995,12693.105,7820.369999999999,56.21500559910415,0,35,130,178,Critical,0.0,12.8,0.0,0.0,CRITICAL,130,0.0,50.45059021922428,75000,3800,2300,390,CRITICAL
SKU9044,52,SKU9044,62.0,46.3,False,0,10.1,98.9,Q4,Stormy,False,Hardware Item 744,Hardware,SUP003,66.42,149.03,82.6,55.4,2.75,0.153,12.3,125,False,30.09,12.225,1.612522022400709,1.125,40000,2000,1500,82.61,6900.089,3824.843,-25.322580645161295,20,37,145,124,Critical,2.3,8.9,0.0,0.0,CRITICAL,125,2.2,0.5904465366580852,40000,2000,1500,375,CRITICAL
SKU9048,52,SKU9048,76.9,60.8,False,0,23.6,97.0,Q4,Normal,False,Hardware Item 748,Hardware,SUP003,68.2,179.77,111.57,62.1,2.64,0.045,8.8,75,False,42.31,9.591666666666667,1.6115821324701294,1.175,40000,2000,1500,111.57000000000001,10930.016,6783.456,-20.93628088426529,63,33,138,153,Reorder,5.7,11.0,0.0,0.0,CRITICAL,75,5.7,0.38044237178472984,40000,2000,1500,225,CRITICAL
SKU9062,52,SKU9062,58.3,45.8,False,0,6.5,95.9,Q4,Stormy,False,Hardware Item 762,Hardware,SUP001,65.45,168.08,102.63,61.1,0.2,0.092,3.9,250,False,509.85,3.7583333333333333,0.5333570070503405,0.4583333333333333,80000,4000,2500,102.63000000000001,7698.064,4700.454,-21.440823327615778,7,14,45,250,Critical,0.8,8.3,0.0,0.0,CRITICAL,38,0.8,0.9766469926925239,80000,4000,2500,114,CRITICAL
SKU9080,52,SKU9080,33.7,38.5,False,0,0.0,96.4,Q4,Stormy,False,Hardware Item 780,Hardware,SUP005,44.83,95.26,50.43,52.9,1.15,0.154,7.9,100,False,43.74,8.450000000000001,1.5716233645501714,1.1833333333333333,75000,3800,2300,50.43000000000001,3667.51,1941.5550000000003,14.243323442136479,54,13,53,100,Normal,11.2,4.8,13.0,1.0,CRITICAL,0,11.2,0.10147253673813539,75000,3800,2300,0,HIGH
SKU9082,52,SKU9082,68.2,59.4,False,0,0.0,96.7,Q4,Normal,False,Hardware Item 782,Hardware,SUP003,15.32,34.61,19.29,55.7,1.88,0.015,13.8,250,False,10.27,14.225,2.131207510906776,1.625,40000,2000,1500,19.29,2055.834,1145.826,-12.903225806451623,183,35,173,250,Normal,18.8,9.7,45.0,1.29,HIGH,0,18.9,0.14146345815823053,40000,2000,1500,0,MEDIUM
SKU9092,52,SKU9092,112.0,82.2,False,0,21.6,97.4,Q4,Cold,False,Hardware Item 792,Hardware,SUP005,50.8,81.72,30.93,37.8,1.15,0.192,7.9,180,False,26.9,8.458333333333334,1.4048347255320126,1.075,75000,3800,2300,30.92,6717.384,2541.6240000000003,-26.60714285714285,2,47,182,224,Critical,0.1,16.0,0.0,0.0,CRITICAL,180,0.1,5.4855734484739544,75000,3800,2300,540,CRITICAL
SKU9097,52,SKU9097,33.4,22.4,False,0,6.4,98.9,Q4,Cold,True,Hardware Item 797,Hardware,SUP004,8.34,19.02,10.68,56.1,1.17,0.18,7.5,44,False,9.14,7.758333333333333,0.8317105411394183,0.7583333333333333,65000,3200,2200,10.68,426.04799999999994,239.23199999999997,-32.93413173652695,9,16,53,66,Critical,1.9,4.8,0.0,0.0,CRITICAL,44,1.9,0.5685382759134624,65000,3200,2200,132,CRITICAL
SKU9100,52,SKU9100,113.0,100.4,False,0,0.0,96.1,Q4,Hot,True,Hardware Item 800,Hardware,SUP005,66.79,118.68,51.89,43.7,2.79,0.09,9.6,10,False,18.61,10.025,1.0729102309309775,0.775,75000,3800,2300,51.89,11915.472000000002,5209.756,-11.1504424778761,211,47,208,226,Normal,13.1,16.1,50.0,1.06,CRITICAL,0,13.1,0.22872443134276485,75000,3800,2300,0,HIGH
SKU9104,52,SKU9104,29.0,22.6,False,0,6.0,98.3,Q4,Hot,False,Hardware Item 804,Hardware,SUP002,59.67,154.1,94.43,61.3,0.38,0.046,7.1,50,True,250.91,7.733333333333333,1.4705183584111567,1.1333333333333333,60000,3000,2000,94.42999999999999,3482.6600000000003,2134.118,-22.06896551724138,14,12,44,58,Reorder,3.4,4.1,0.0,0.0,CRITICAL,30,3.4,0.40050815665834016,60000,3000,2000,90,CRITICAL
SKU9136,52,SKU9136,90.8,93.7,False,0,7.8,97.0,Q4,Stormy,False,Hardware Item 836,Hardware,SUP005,47.18,99.66,52.48,52.7,1.38,0.067,7.5,103,False,38.08,8.225,1.2920209680257448,0.9916666666666667,75000,3800,2300,52.48,9338.142,4917.376,3.19383259911894,40,37,143,181,Reorder,3.1,13.0,0.0,0.0,CRITICAL,103,3.1,0.5304939688500587,75000,3800,2300,309,CRITICAL
SKU9152,52,SKU9152,31.7,34.3,False,0,0.0,98.0,Q4,Hot,False,Hardware Item 852,Hardware,SUP003,45.52,126.04,80.52,63.9,1.2,0.172,13.9,50,False,67.04,15.216666666666667,2.4939320298871355,2.0,40000,2000,1500,80.52000000000001,4323.172,2761.8360000000002,8.201892744479489,94,19,87,63,Normal,20.8,4.5,26.0,1.37,HIGH,0,20.9,0.07738044328973592,40000,2000,1500,0,MEDIUM
SKU9163,52,SKU9163,45.2,52.7,False,0,0.0,98.8,Q4,Cold,False,Hardware Item 863,Hardware,SUP005,69.64,109.05,39.41,36.1,1.11,0.014,10.4,100,False,35.65,11.133333333333333,1.911369491577527,1.5666666666666667,75000,3800,2300,39.41,5746.935,2076.907,16.5929203539823,102,25,96,100,Normal,15.8,6.5,30.0,1.2,HIGH,0,15.7,0.10806973072254863,75000,3800,2300,0,MEDIUM
SKU9181,52,SKU9181,101.0,88.9,False,0,8.7,98.3,Q4,Stormy,False,Hardware Item 881,Hardware,SUP005,36.33,61.18,24.85,40.6,1.02,0.038,6.2,131,False,24.39,6.45,1.0379174954073795,0.8833333333333333,75000,3800,2300,24.85,5438.902,2209.1650000000004,-11.98019801980198,3,41,134,202,Critical,0.2,14.4,0.0,0.0,CRITICAL,131,0.2,2.963603986811306,75000,3800,2300,393,CRITICAL
SKU9193,52,SKU9193,103.3,87.8,False,0,0.0,95.9,Q4,Normal,True,Hardware Item 893,Hardware,SUP002,52.36,145.47,93.12,64.0,0.23,0.187,7.6,10,False,397.5,8.508333333333333,1.1812615239136455,1.1916666666666667,60000,3000,2000,93.11,12772.266,8175.058,-15.004840271055176,183,39,164,206,Normal,12.4,14.8,57.0,1.46,HIGH,0,12.4,0.2145215688407768,60000,3000,2000,0,HIGH
SKU9194,52,SKU9194,87.7,94.8,False,0,0.0,95.7,Q4,Hot,False,Hardware Item 894,Hardware,SUP005,62.41,100.47,38.06,37.9,0.17,0.019,8.5,250,True,223.83,8.958333333333334,1.1445192188968436,0.975,75000,3800,2300,38.06,9524.556,3608.088,8.095781071835795,20,34,146,250,Critical,1.6,12.5,0.0,0.0,CRITICAL,126,1.6,0.7192961837880293,75000,3800,2300,378,CRITICAL
SKU9201,52,SKU9201,71.3,55.2,False,0,9.0,98.4,Q4,Normal,False,Hardware Item 901,Hardware,SUP003,76.36,138.28,61.93,44.8,0.65,0.173,10.7,132,False,94.86,11.483333333333334,1.6072751268321597,1.4166666666666667,40000,2000,1500,61.92,7633.0560000000005,3417.9840000000004,-22.580645161290313,23,39,155,142,Critical,2.3,10.2,0.0,0.0,CRITICAL,132,2.3,0.5931112630052813,40000,2000,1500,396,CRITICAL
SKU9211,52,SKU9211,55.9,59.7,False,0,0.0,96.1,Q4,Normal,False,Hardware Item 911,Hardware,SUP001,67.42,142.72,75.3,52.8,1.06,0.047,6.2,10,False,71.17,6.733333333333333,1.1554875659874126,0.8833333333333333,80000,4000,2500,75.3,8520.384,4495.41,6.797853309481217,73,19,72,111,Normal,9.1,8.0,19.0,1.0,CRITICAL,0,9.1,0.14921149676630285,80000,4000,2500,0,HIGH
SKU9216,52,SKU9216,101.0,190.2,True,10,0.0,95.9,Q4,Stormy,False,Hardware Item 916,Hardware,SUP002,67.56,157.3,89.74,57.0,2.19,0.096,8.1,25,True,41.06,8.7,1.423184649107257,1.0333333333333334,60000,3000,2000,89.74000000000001,29918.46,17068.548000000003,88.3168316831683,166,39,164,202,Normal,11.5,14.4,41.0,1.05,CRITICAL,0,11.5,0.21379866559131902,60000,3000,2000,0,HIGH
SKU9217,52,SKU9217,85.4,83.8,False,0,0.0,98.1,Q4,Normal,False,Hardware Item 917,Hardware,SUP002,5.72,10.63,4.91,46.2,0.79,0.196,7.8,100,False,6.22,8.466666666666667,1.301281419729542,1.1333333333333333,60000,3000,2000,4.910000000000001,890.794,411.4580000000001,-1.8735362997658211,148,38,141,170,Normal,12.1,12.2,45.0,1.18,CRITICAL,0,12.1,0.1853358047747133,60000,3000,2000,0,HIGH
SKU9222,52,SKU9222,44.9,29.2,False,0,11.3,97.3,Q4,Hot,False,Hardware Item 922,Hardware,SUP003,46.44,114.33,67.89,59.4,2.47,0.178,12.4,72,False,27.52,13.133333333333333,1.7126976771553504,1.25,40000,2000,1500,67.89,3338.4359999999997,1982.388,-34.96659242761693,35,23,107,89,Reorder,5.5,6.4,0.0,0.0,CRITICAL,72,5.5,0.3684949445599396,40000,2000,1500,216,CRITICAL
SKU9226,52,SKU9226,65.3,73.7,False,0,1.9,96.8,Q4,Stormy,False,Hardware Item 926,Hardware,SUP003,34.29,66.63,32.35,48.5,2.73,0.188,11.1,110,False,11.86,11.933333333333332,1.9974225816529083,1.5999999999999999,40000,2000,1500,32.339999999999996,4910.630999999999,2383.4579999999996,12.863705972434936,32,31,142,130,Reorder,3.4,9.3,0.0,0.0,CRITICAL,110,3.4,0.4895712335714515,40000,2000,1500,330,CRITICAL
SKU9232,52,SKU9232,102.6,110.4,False,0,0.0,97.6,Q4,Cold,False,Hardware Item 932,Hardware,SUP005,11.3,31.3,20.01,63.9,1.67,0.19,12.0,50,False,12.01,11.966666666666667,1.5113710412213226,0.9666666666666667,75000,3800,2300,20.0,3455.5200000000004,2208.0,7.602339181286566,241,53,228,205,Normal,16.4,14.7,65.0,1.23,HIGH,0,16.4,0.2035063546250977,75000,3800,2300,0,MEDIUM
SKU9249,52,SKU9249,37.7,35.8,False,0,0.0,96.9,Q4,Stormy,True,Hardware Item 949,Hardware,SUP003,44.29,125.24,80.95,64.6,2.79,0.085,10.3,50,True,29.0,11.158333333333333,1.2109037446419426,1.075,40000,2000,1500,80.94999999999999,4483.592,2898.0099999999993,-5.0397877984085016,77,17,77,75,Normal,14.3,5.4,17.0,1.0,CRITICAL,0,14.3,0.09854007712355099,40000,2000,1500,0,MEDIUM
